Codename,Puzzle,Points
girlscouts-data-MoonStone,integrative-d,2
girlscouts-data-NightWalker,sequential-c,3
girlscouts-data-NightWalker,sequential-g,6
girlscouts-data-NightWalker,dotogether-o,1
girlscouts-data-NightWalker,sequential-d,3
girlscouts-data-NightWalker,dotogether-b,0
girlscouts-data-NightWalker,dotogether-m,4
girlscouts-data-NightWalker,dotogether-e,4
girlscouts-data-NightWalker,dotogether-n,0
girlscouts-data-NightWalker,dotogether-a,0
girlscouts-data-NightWalker,dotogether-d,8
girlscouts-data-NightWalker,dotogether-c,2
girlscouts-data-NightWalker,dotogether-l,2
girlscouts-data-NightWalker,dotogether-i,3
girlscouts-data-NightWalker,dotogether-f,0
girlscouts-data-NightWalker,dotogether-g,0
girlscouts-data-NightWalker,dotogether-h,0
girlscouts-data-NightWalker,repeat-e,3
girlscouts-data-NightWalker,repeat-m,0
girlscouts-data-NightWalker,repeat-f,0
girlscouts-data-NightWalker,repeat-a,0
girlscouts-data-NightWalker,repeat-g,0
girlscouts-data-NightWalker,repeat-cc,2
girlscouts-data-NightWalker,repeat-hh,0
girlscouts-data-NightWalker,repeat-ii,5
girlscouts-data-NightWalker,repeat-c,7
girlscouts-data-NightWalker,repeat-ff,4
girlscouts-data-NightWalker,repeat-j,0
girlscouts-data-NightWalker,repeat-n,10
girlscouts-data-NightWalker,repeat-l,2
girlscouts-data-NightWalker,repeat-q,1
girlscouts-data-NightWalker,repeat-r,2
girlscouts-data-NightWalker,repeat-p,6
girlscouts-data-NightWalker,repeat-y,9
girlscouts-data-NightWalker,repeat-z,12
girlscouts-data-NightWalker,repeat-aa,3
girlscouts-data-NightWalker,doinorder-l,-2
girlscouts-data-NightWalker,doinorder-k,4
girlscouts-data-NightWalker,doinorder-f,0
girlscouts-data-NightWalker,doinorder-g,0
girlscouts-data-NightWalker,doinorder-b,4
girlscouts-data-NightWalker,doinorder-o,1
girlscouts-data-NightWalker,doinorder-w,13
girlscouts-data-NightWalker,doinorder-x,10
girlscouts-data-NightWalker,doinorder-d,7
girlscouts-data-NightWalker,doinorder-r,4
girlscouts-data-NightWalker,doinorder-s,0
girlscouts-data-NightWalker,doinorder-y,0
girlscouts-data-NightWalker,doinorder-t,9
girlscouts-data-NightWalker,doinorder-u,0
girlscouts-data-PinkLeopard,sequential-c,3
girlscouts-data-PinkLeopard,dotogether-b,0
girlscouts-data-PinkLeopard,dotogether-o,7
girlscouts-data-PinkLeopard,dotogether-m,8
girlscouts-data-PinkLeopard,dotogether-n,6
girlscouts-data-PinkLeopard,dotogether-a,8
girlscouts-data-PinkLeopard,dotogether-e,5
girlscouts-data-PinkLeopard,dotogether-d,8
girlscouts-data-PinkLeopard,dotogether-c,0
girlscouts-data-PinkLeopard,dotogether-c,0
girlscouts-data-PinkLeopard,dotogether-l,-1
girlscouts-data-PinkLeopard,dotogether-f,4
girlscouts-data-PinkLeopard,dotogether-i,-4
girlscouts-data-PinkLeopard,dotogether-j,10
girlscouts-data-PinkLeopard,dotogether-h,2
girlscouts-data-PinkLeopard,repeat-gg,8
girlscouts-data-PinkLeopard,repeat-f,4
girlscouts-data-PinkLeopard,repeat-m,3
girlscouts-data-PinkLeopard,repeat-ee,0
girlscouts-data-PinkLeopard,repeat-a,9
girlscouts-data-PinkLeopard,repeat-e,6
girlscouts-data-PinkLeopard,repeat-g,6
girlscouts-data-PinkLeopard,repeat-b,5
girlscouts-data-PinkLeopard,repeat-b,5
girlscouts-data-PinkLeopard,repeat-hh,5
girlscouts-data-RedPanda,sequential-g,6
girlscouts-data-RedPanda,sequential-c,6
girlscouts-data-RedPanda,dotogether-a,7
girlscouts-data-RedPanda,dotogether-o,5
girlscouts-data-RedPanda,dotogether-n,0
girlscouts-data-RedPanda,dotogether-m,4
girlscouts-data-RedPanda,dotogether-e,0
girlscouts-data-RedPanda,dotogether-d,0
girlscouts-data-RedPanda,dotogether-l,0
girlscouts-data-RedPanda,dotogether-f,4
girlscouts-data-RedPanda,dotogether-j,5
girlscouts-data-RedPanda,dotogether-g,6
girlscouts-data-RedPanda,dotogether-h,0
girlscouts-data-RedPanda,repeat-e,0
girlscouts-data-RedPanda,repeat-m,6
girlscouts-data-RedPanda,repeat-m,6
girlscouts-data-RedPanda,repeat-f,-2
girlscouts-data-RedPanda,repeat-a,0
girlscouts-data-RedPanda,repeat-a,0
girlscouts-data-RedPanda,repeat-b,4
girlscouts-data-RedPanda,repeat-cc,-1
girlscouts-data-RedPanda,repeat-hh,7
girlscouts-data-RedPanda,repeat-c,0
girlscouts-data-RedPanda,repeat-c,0
girlscouts-data-RedPanda,repeat-ff,0
girlscouts-data-RedPanda,repeat-o,4
girlscouts-data-RedPanda,repeat-n,1
girlscouts-data-RedPanda,repeat-n,1
girlscouts-data-RedPanda,repeat-x,0
girlscouts-data-RedPanda,repeat-w,0
girlscouts-data-RedPanda,repeat-p,8
girlscouts-data-RedPanda,repeat-p,8
girlscouts-data-RedPanda,repeat-p,8
girlscouts-data-RedPanda,repeat-r,0
girlscouts-data-RedPanda,repeat-y,1
girlscouts-data-RedPanda,repeat-s,9
girlscouts-data-RedPanda,repeat-z,0
girlscouts-data-RedPanda,repeat-aa,6
girlscouts-data-RedPanda,doinorder-a,3
girlscouts-data-RedPanda,doinorder-f,0
girlscouts-data-RedPanda,doinorder-k,7
girlscouts-data-RedPanda,doinorder-w,7
girlscouts-data-RedPanda,doinorder-b,0
girlscouts-data-RedPanda,doinorder-o,2
girlscouts-data-RedPanda,doinorder-g,3
girlscouts-data-RedPanda,doinorder-q,11
girlscouts-data-RedPanda,doinorder-p,5
girlscouts-data-RedPanda,doinorder-y,8
girlscouts-data-RedPanda,doinorder-s,3
girlscouts-data-RedPanda,doinorder-r,1
girlscouts-data-RedPanda,doinorder-m,0
girlscouts-data-RedPanda,doinorder-m,0
girlscouts-data-RedPanda,doinorder-j,0
girlscouts-data-RedPanda,doinorder-cc,1
girlscouts-data-RedPanda,doinorder-e,0
girlscouts-data-RedPanda,doinorder-e,0
girlscouts-data-RedPanda,doinorder-bb,6
girlscouts-data-RedPanda,repeat-t,11
girlscouts-data-RedPanda,repeat-t,11
girlscouts-data-RedPanda,repeat-bb,0
girlscouts-data-RedPanda,repeat-bb,0
girlscouts-data-RedPanda,repeat-u,0
girlscouts-data-RedPanda,repeat-u,0
girlscouts-data-RedPanda,integrative-h,0
girlscouts-data-RedPanda,integrative-h,0
girlscouts-data-RedPanda,integrative-i,0
girlscouts-data-RedPanda,integrative-i,0
girlscouts-data-RedPanda,integrative-b,0
girlscouts-data-RedPanda,integrative-c,5
girlscouts-data-RedPanda,integrative-g,0
girlscouts-data-RedPanda,integrative-d,-12
girlscouts-data-SnowStorm,sequential-g,3
girlscouts-data-SnowStorm,dotogether-b,6
girlscouts-data-SnowStorm,dotogether-o,2
girlscouts-data-SnowStorm,dotogether-m,0
girlscouts-data-SnowStorm,dotogether-n,0
girlscouts-data-SnowStorm,dotogether-a,0
girlscouts-data-SnowStorm,dotogether-e,4
girlscouts-data-SnowStorm,dotogether-c,3
girlscouts-data-SnowStorm,dotogether-i,7
girlscouts-data-SnowStorm,dotogether-l,1
girlscouts-data-SnowStorm,dotogether-f,0
girlscouts-data-SnowStorm,dotogether-d,0
girlscouts-data-SnowStorm,dotogether-j,10
girlscouts-data-SnowStorm,dotogether-g,9
girlscouts-data-SnowStorm,dotogether-h,0
girlscouts-data-SnowStorm,repeat-ee,0
girlscouts-data-SnowStorm,repeat-f,2
girlscouts-data-SnowStorm,repeat-e,0
girlscouts-data-SnowStorm,repeat-m,0
girlscouts-data-SnowStorm,repeat-g,0
girlscouts-data-SnowStorm,repeat-a,9
girlscouts-data-SnowStorm,repeat-gg,0
girlscouts-data-SnowStorm,repeat-dd,3
girlscouts-data-SnowStorm,repeat-hh,1
girlscouts-data-SnowStorm,repeat-c,8
girlscouts-data-SnowStorm,repeat-ii,5
girlscouts-data-SnowStorm,repeat-ff,4
girlscouts-data-SnowStorm,repeat-i,0
girlscouts-data-SnowStorm,repeat-n,9
girlscouts-data-SnowStorm,repeat-o,11
girlscouts-data-SnowStorm,repeat-x,12
girlscouts-data-SnowStorm,repeat-l,0
girlscouts-data-SnowStorm,repeat-j,4
girlscouts-data-SnowStorm,repeat-w,0
girlscouts-data-SnowStorm,repeat-p,0
girlscouts-data-SnowStorm,repeat-q,0
girlscouts-data-SnowStorm,repeat-z,13
girlscouts-data-SnowStorm,repeat-r,0
girlscouts-data-SnowStorm,repeat-aa,0
girlscouts-data-SnowStorm,doinorder-n,3
girlscouts-data-SnowStorm,doinorder-k,0
girlscouts-data-SnowStorm,doinorder-f,0
girlscouts-data-SnowStorm,doinorder-g,0
girlscouts-data-SnowStorm,doinorder-b,8
girlscouts-data-SnowStorm,doinorder-l,0
girlscouts-data-SnowStorm,doinorder-w,7
girlscouts-data-SnowStorm,doinorder-x,8
girlscouts-data-SnowStorm,doinorder-q,4
girlscouts-data-SnowStorm,doinorder-a,9
girlscouts-data-SnowStorm,doinorder-p,4
girlscouts-data-SnowStorm,doinorder-r,0
girlscouts-data-SnowStorm,doinorder-y,10
girlscouts-data-SnowStorm,doinorder-s,0
girlscouts-data-SnowStorm,doinorder-z,0
girlscouts-data-SnowStorm,doinorder-t,0
girlscouts-data-SnowStorm,doinorder-u,0
girlscouts-data-SnowStorm,doinorder-v,4
girlscouts-data-SnowStorm,doinorder-h,4
girlscouts-data-SnowStorm,doinorder-j,11
girlscouts-data-SnowStorm,doinorder-e,0
girlscouts-data-SnowStorm,repeat-t,1
girlscouts-data-SpringBreeze,sequential-g,2
girlscouts-data-SpringBreeze,dotogether-b,0
girlscouts-data-SpringBreeze,dotogether-o,5
girlscouts-data-SpringBreeze,dotogether-m,4
girlscouts-data-SpringBreeze,dotogether-n,0
girlscouts-data-SpringBreeze,sequential-d,0
girlscouts-data-SpringBreeze,dotogether-e,9
girlscouts-data-SpringBreeze,dotogether-c,0
girlscouts-data-SpringBreeze,dotogether-l,0
girlscouts-data-SpringBreeze,dotogether-f,3
girlscouts-data-SpringBreeze,dotogether-j,10
girlscouts-data-SpringBreeze,dotogether-k,11
girlscouts-data-SpringBreeze,dotogether-h,11
girlscouts-data-SpringBreeze,repeat-gg,0
girlscouts-data-SpringBreeze,repeat-e,0
girlscouts-data-SpringBreeze,repeat-m,0
girlscouts-data-SpringBreeze,repeat-a,0
girlscouts-data-SpringBreeze,repeat-g,0
girlscouts-data-SpringBreeze,repeat-b,8
girlscouts-data-SpringBreeze,repeat-cc,0
girlscouts-data-SpringBreeze,repeat-hh,7
girlscouts-data-SpringBreeze,repeat-c,8
girlscouts-data-SpringBreeze,repeat-ff,4
girlscouts-data-SpringBreeze,repeat-o,6
girlscouts-data-SpringBreeze,repeat-j,4
girlscouts-data-SpringBreeze,repeat-w,4
girlscouts-data-SpringBreeze,repeat-q,7
girlscouts-data-SpringBreeze,repeat-x,11
girlscouts-data-SpringBreeze,repeat-l,5
girlscouts-data-SpringBreeze,repeat-l,5
girlscouts-data-SpringBreeze,repeat-y,9
girlscouts-data-SpringBreeze,repeat-p,11
girlscouts-data-SpringBreeze,repeat-z,1
girlscouts-data-SpringBreeze,repeat-aa,0
girlscouts-data-SpringBreeze,doinorder-a,3
girlscouts-data-SpringBreeze,doinorder-k,2
girlscouts-data-SpringBreeze,doinorder-f,0
girlscouts-data-SpringBreeze,doinorder-w,-9
girlscouts-data-SpringBreeze,doinorder-b,9
girlscouts-data-SpringBreeze,doinorder-o,12
girlscouts-data-SpringBreeze,doinorder-g,0
girlscouts-data-SpringBreeze,doinorder-x,11
girlscouts-data-SpringBreeze,doinorder-q,0
girlscouts-data-SpringBreeze,doinorder-d,6
girlscouts-data-SpringBreeze,doinorder-s,0
girlscouts-data-SpringBreeze,doinorder-r,-12
girlscouts-data-SpringBreeze,doinorder-y,0
girlscouts-data-SpringBreeze,doinorder-z,3
girlscouts-data-SpringBreeze,doinorder-u,8
girlscouts-data-SpringBreeze,doinorder-bb,2
girlscouts-data-SpringBreeze,doinorder-e,0
girlscouts-data-SpringBreeze,doinorder-h,8
girlscouts-data-SpringBreeze,doinorder-j,0
girlscouts-data-SpringBreeze,repeat-t,11
girlscouts-data-SpringBreeze,repeat-u,0
girlscouts-data-SpringBreeze,repeat-bb,13
girlscouts-data-SpringBreeze,integrative-e,0
girlscouts-data-SpringBreeze,integrative-i,0
girlscouts-data-SpringBreeze,integrative-j,8
girlscouts-data-SpringBreeze,integrative-h,11
girlscouts-data-SpringBreeze,integrative-c,0
girlscouts-data-SpringBreeze,integrative-f,0
girlscouts-data-SpringBreeze,integrative-g,8
girlscouts-data-SpringBreeze,integrative-d,8
girlscouts-data-StarDust,sequential-c,0
girlscouts-data-StarDust,sequential-g,0
girlscouts-data-StarDust,sequential-d,5
girlscouts-data-StarDust,dotogether-a,0
girlscouts-data-StarDust,dotogether-n,-6
girlscouts-data-StarDust,dotogether-o,0
girlscouts-data-StarDust,dotogether-b,0
girlscouts-data-StarDust,dotogether-m,0
girlscouts-data-StarDust,dotogether-e,0
girlscouts-data-StarDust,dotogether-d,3
girlscouts-data-StarDust,dotogether-i,0
girlscouts-data-StarDust,dotogether-l,0
girlscouts-data-StarDust,dotogether-c,0
girlscouts-data-StarDust,dotogether-k,1
girlscouts-data-StarDust,dotogether-j,10
girlscouts-data-StarDust,dotogether-h,4
girlscouts-data-StarDust,repeat-gg,1
girlscouts-data-StarDust,repeat-ee,0
girlscouts-data-StarDust,repeat-e,0
girlscouts-data-StarDust,repeat-m,0
girlscouts-data-StarDust,repeat-f,0
girlscouts-data-StarDust,repeat-b,3
girlscouts-data-StarDust,repeat-a,0
girlscouts-data-StarDust,repeat-g,0
girlscouts-data-StarDust,repeat-cc,3
girlscouts-data-StarDust,repeat-dd,0
girlscouts-data-StarDust,repeat-hh,0
girlscouts-data-StarDust,repeat-ii,0
girlscouts-data-StarDust,repeat-ff,0
girlscouts-data-StarDust,repeat-o,0
girlscouts-data-StarDust,repeat-i,0
girlscouts-data-StarDust,repeat-j,0
girlscouts-data-StarDust,repeat-n,0
girlscouts-data-StarDust,repeat-l,0
girlscouts-data-StarDust,repeat-w,0
girlscouts-data-StarDust,repeat-q,3
girlscouts-data-StarDust,repeat-x,0
girlscouts-data-StarDust,repeat-p,0
girlscouts-data-StarDust,repeat-y,9
girlscouts-data-StarDust,repeat-s,4
girlscouts-data-StarDust,repeat-z,5
girlscouts-data-StarDust,repeat-r,1
girlscouts-data-StarDust,repeat-aa,0
girlscouts-data-StarDust,doinorder-n,0
girlscouts-data-StarDust,doinorder-a,0
girlscouts-data-StarDust,doinorder-l,8
girlscouts-data-StarDust,doinorder-k,0
girlscouts-data-StarDust,doinorder-f,0
girlscouts-data-StarDust,doinorder-w,0
girlscouts-data-StarDust,doinorder-g,0
girlscouts-data-StarDust,doinorder-q,0
girlscouts-data-StarDust,doinorder-d,2
girlscouts-data-StarDust,doinorder-p,8
girlscouts-data-StarDust,doinorder-o,7
girlscouts-data-StarDust,doinorder-b,6
girlscouts-data-StarDust,doinorder-x,3
girlscouts-data-StarDust,doinorder-y,0
girlscouts-data-StarDust,doinorder-r,5
girlscouts-data-StarDust,doinorder-s,0
girlscouts-data-SunFlower,sequential-d,0
girlscouts-data-SunFlower,sequential-c,0
girlscouts-data-SunFlower,sequential-g,2
girlscouts-data-SunFlower,dotogether-n,0
girlscouts-data-SunFlower,dotogether-a,0
girlscouts-data-SunFlower,dotogether-o,0
girlscouts-data-SunFlower,dotogether-m,0
girlscouts-data-SunFlower,dotogether-e,8
girlscouts-data-SunFlower,dotogether-b,0
girlscouts-data-SunFlower,dotogether-l,7
girlscouts-data-SunFlower,dotogether-c,0
girlscouts-data-SunFlower,dotogether-i,5
girlscouts-data-SunFlower,dotogether-d,0
girlscouts-data-SunFlower,dotogether-k,11
girlscouts-data-SunFlower,dotogether-g,0
girlscouts-data-SunFlower,dotogether-h,6
girlscouts-data-SunFlower,repeat-gg,3
girlscouts-data-SunFlower,repeat-ee,0
girlscouts-data-SunFlower,repeat-f,0
girlscouts-data-SunFlower,repeat-m,6
girlscouts-data-SunFlower,repeat-b,7
girlscouts-data-SunFlower,repeat-g,1
girlscouts-data-SunFlower,repeat-a,4
girlscouts-data-SunFlower,repeat-cc,0
girlscouts-data-SunFlower,repeat-ii,0
girlscouts-data-SunFlower,repeat-c,0
girlscouts-data-SunFlower,repeat-ff,-1
girlscouts-data-SunFlower,repeat-o,5
girlscouts-data-SunFlower,repeat-j,0
girlscouts-data-SunFlower,repeat-w,2
girlscouts-data-SunFlower,repeat-l,0
girlscouts-data-SunFlower,repeat-x,4
girlscouts-data-SunFlower,repeat-q,5
girlscouts-data-SunFlower,repeat-y,2
girlscouts-data-SunFlower,repeat-s,1
girlscouts-data-SunFlower,repeat-z,0
girlscouts-data-SunFlower,repeat-z,0
girlscouts-data-SunFlower,repeat-aa,0
girlscouts-data-SunFlower,doinorder-n,1
girlscouts-data-SunFlower,doinorder-k,0
girlscouts-data-SunFlower,doinorder-f,0
girlscouts-data-SunFlower,doinorder-a,2
girlscouts-data-SunFlower,doinorder-w,7
girlscouts-data-SunFlower,doinorder-w,7
girlscouts-data-SunFlower,doinorder-w,7
girlscouts-data-SunFlower,doinorder-w,7
girlscouts-data-SunFlower,doinorder-b,5
girlscouts-data-SunFlower,doinorder-g,-1
girlscouts-data-SunFlower,doinorder-x,10
girlscouts-data-SunFlower,doinorder-d,0
girlscouts-data-SunFlower,doinorder-p,0
girlscouts-data-SunFlower,doinorder-q,1
girlscouts-data-SunFlower,doinorder-q,1
girlscouts-data-SunFlower,doinorder-y,0
girlscouts-data-SunFlower,doinorder-y,0
girlscouts-data-SunFlower,doinorder-r,9
girlscouts-data-SunFlower,doinorder-r,9
girlscouts-data-SunFlower,doinorder-t,12
girlscouts-data-SunFlower,doinorder-z,0
girlscouts-data-SunFlower,doinorder-u,7
girlscouts-data-WindBreaker,sequential-g,7
girlscouts-data-WindBreaker,sequential-c,0
girlscouts-data-WindBreaker,dotogether-a,0
girlscouts-data-WindBreaker,sequential-d,0
girlscouts-data-WindBreaker,dotogether-n,6
girlscouts-data-WindBreaker,dotogether-m,0
girlscouts-data-WindBreaker,dotogether-e,5
girlscouts-data-WindBreaker,dotogether-c,5
girlscouts-data-WindBreaker,dotogether-o,5
girlscouts-data-WindBreaker,dotogether-l,0
girlscouts-data-WindBreaker,dotogether-d,0
girlscouts-data-WindBreaker,dotogether-i,5
girlscouts-data-WindBreaker,dotogether-f,7
girlscouts-data-WindBreaker,dotogether-g,0
girlscouts-data-WindBreaker,dotogether-k,11
girlscouts-data-WindBreaker,dotogether-h,8
girlscouts-data-WindBreaker,repeat-gg,0
girlscouts-data-WindBreaker,repeat-gg,0
girlscouts-data-WindBreaker,repeat-ee,0
girlscouts-data-WindBreaker,repeat-ee,0
girlscouts-data-WindBreaker,repeat-m,0
girlscouts-data-WindBreaker,repeat-e,0
girlscouts-data-WindBreaker,repeat-f,3
girlscouts-data-WindBreaker,repeat-f,3
girlscouts-data-WindBreaker,repeat-b,4
girlscouts-data-WindBreaker,repeat-g,2
girlscouts-data-WindBreaker,repeat-a,2
girlscouts-data-WindBreaker,repeat-cc,4
girlscouts-data-WindBreaker,repeat-dd,-2
girlscouts-data-WindBreaker,repeat-c,0
girlscouts-data-WindBreaker,repeat-hh,0
girlscouts-data-WindBreaker,repeat-ii,-1
girlscouts-data-WindBreaker,repeat-ff,5
girlscouts-data-WindBreaker,repeat-o,8
girlscouts-data-WindBreaker,repeat-o,8
girlscouts-data-WindBreaker,repeat-i,0
girlscouts-data-WindBreaker,repeat-i,0
girlscouts-data-WindBreaker,repeat-j,6
girlscouts-data-WindBreaker,repeat-h,0
girlscouts-data-WindBreaker,repeat-n,10
girlscouts-data-WindBreaker,repeat-x,12
girlscouts-data-WindBreaker,repeat-l,0
girlscouts-data-WindBreaker,repeat-y,-5
girlscouts-data-WindBreaker,repeat-r,-2
girlscouts-data-WindBreaker,repeat-p,2
girlscouts-data-WindBreaker,repeat-z,-1
girlscouts-data-WindBreaker,repeat-aa,3
girlscouts-data-WindBreaker,doinorder-l,9
girlscouts-data-WindBreaker,doinorder-k,0
girlscouts-data-WindBreaker,doinorder-f,2
girlscouts-data-WindBreaker,doinorder-g,1
girlscouts-data-WindBreaker,doinorder-b,3
girlscouts-data-WindBreaker,doinorder-o,7
girlscouts-data-WindBreaker,doinorder-w,1
girlscouts-data-WindBreaker,doinorder-x,8
girlscouts-data-WindBreaker,doinorder-d,8
girlscouts-data-WindBreaker,doinorder-d,8
girlscouts-data-WindBreaker,doinorder-r,-2
girlscouts-data-WindBreaker,doinorder-s,7
girlscouts-data-WindBreaker,doinorder-y,7
girlscouts-data-WindBreaker,doinorder-y,7
